clique number, clique size,pagerank with weight,highesnode, pagerank without weight ,highesnode ,eigen with weight,highesnode, eigen without weight,highesnode,degree,highesnode
1371,7,0.000251069171475,3271,0.000245380129639,3271,4.4960109695e-10,3192,6.35804581286e-07,3192,27.2857142857,3271,
1372,7,0.000276803080521,3050,0.000286934795136,3050,4.4935457582e-11,3050,2.19760419062e-07,3050,56.0,3050,
1373,7,0.000346194804556,3200,0.000307381699155,3200,5.25838456607e-10,3329,6.72550011831e-07,3329,38.4285714286,3200,
1374,7,0.000423377795571,3176,0.000402650048351,3176,6.37643911844e-11,3176,2.67812231533e-07,3176,85.5714285714,3176,
1375,7,0.000219563490873,2973,0.000216525154127,2973,2.73691580714e-11,2973,1.751857788e-07,2973,29.8571428571,2973,
1376,7,0.000192751318263,3175,0.000184780047277,2958,2.28240106413e-11,2958,1.65522212425e-07,2958,22.8571428571,2958,
1377,7,0.000506348907299,3235,0.000518202398167,3235,9.36233474074e-11,3341,3.58424485708e-07,3341,87.1428571429,3235,
1378,7,0.000407773129472,3341,0.000411615814442,3341,8.5617995279e-11,3341,3.54911895237e-07,3341,69.1428571429,3341,
1379,7,0.000219229579645,3207,0.000193266497805,3207,2.63177810227e-09,3207,1.18346937829e-06,3207,19.2857142857,3207,
1380,7,0.000387516203257,3288,0.000393278016795,3286,7.19266444451e-11,3350,3.3616088606e-07,3350,65.8571428571,3288,
1381,7,0.000347328912615,2899,0.000345496905779,2899,1.25358190082e-10,3356,3.01426651103e-07,3356,49.1428571429,2899,
1382,7,0.00041997934581,3100,0.000371550492852,3100,3.88196902296e-10,3114,4.75955700653e-07,3114,50.8571428571,3100,
1383,7,0.000476292607882,3341,0.00045317658883,3341,1.01549780242e-10,3341,3.57786550016e-07,3341,77.5714285714,3341,
1384,7,0.000242365710967,3152,0.000196446386586,3152,7.04856962838e-11,3354,2.44430199596e-07,3364,23.4285714286,3152,
1385,7,0.000262616509496,3262,0.000219774237428,3262,1.96496120488e-11,3262,1.53797692112e-07,3262,16.4285714286,3262,
1386,7,0.000460606137694,3307,0.000456765484889,3307,6.50812281514e-11,3307,2.75695250056e-07,3307,93.8571428571,3307,
1387,7,0.000396285643104,3378,0.000400207571466,3378,7.3623570376e-11,3350,3.41209695194e-07,3350,67.4285714286,3378,
1388,7,0.00041869846275,3537,0.000396881093884,3537,1.44922043205e-12,3537,1.14768613676e-08,3537,42.5714285714,3537,
1389,7,0.000445128293435,3537,0.000425938563274,3537,1.61373653048e-12,3537,1.28783801373e-08,3537,45.8571428571,3537,
1390,7,0.000402411093746,3537,0.000391782485556,3537,1.67226852694e-12,3537,1.19585513646e-08,3537,41.5714285714,3537,
1391,7,0.000589809109265,3765,0.000644248888469,3765,2.25604650498e-11,3518,5.19681751947e-08,3765,67.1428571429,3765,
1392,7,0.000505475051243,3537,0.000489928733678,3537,5.52396028607e-11,3443,1.01065034653e-07,3786,51.7142857143,3537,
1393,7,0.000367257297855,3602,0.000270968427776,3602,8.43147548183e-14,3602,5.33855143801e-09,3602,13.4285714286,3602,
1394,7,0.000293486604513,3681,0.0002657879473,3569,1.05242684017e-13,3569,5.57313496399e-09,3569,17.0,3569,
1395,7,0.000297583637629,3681,0.000266659200044,3569,1.06920201485e-13,3569,5.57840394566e-09,3569,17.1428571429,3569,
1396,7,0.000325319054582,3731,0.000317473448311,3645,1.32432304985e-13,3645,5.95015599039e-09,3645,27.7142857143,3645,
1397,7,0.000347351883975,3765,0.000364287321532,3765,8.15898030413e-12,3765,2.48151132379e-08,3765,28.0,3765,
1398,7,0.00034740794734,3765,0.000364209583889,3765,8.16082536984e-12,3765,2.48158803314e-08,3765,28.0,3765,
1399,7,0.000294879502129,3765,0.000297994447624,3765,8.08562401866e-12,3765,2.45667137446e-08,3765,21.5714285714,3765,
1400,7,0.000295371179001,3681,0.000254451154463,3681,9.82823092763e-14,3664,5.42455605706e-09,3664,16.1428571429,3664,
1401,7,0.000404490108209,3740,0.000368793250347,3759,1.09659445738e-12,3736,1.03298121895e-08,3736,39.8571428571,3759,
1402,7,0.000348014349825,3854,0.000292639406158,3854,1.28046882248e-13,3854,5.78454121644e-09,3854,23.8571428571,3854,
1403,7,0.000343414847222,3854,0.000287787644187,3854,1.2682859621e-13,3854,5.76997815662e-09,3854,23.4285714286,3854,
1404,7,0.000346334768251,3857,0.000312765752091,3857,1.31705132027e-13,3857,5.87949935416e-09,3857,27.1428571429,3857,
1405,7,0.00036984851106,3857,0.000344120667033,3695,1.38457258542e-13,3857,5.98436573633e-09,3695,30.0,3695,
1406,7,0.000462497989642,3857,0.00042935901406,3730,1.62987135882e-13,3730,6.32096293051e-09,3730,38.8571428571,3730,
1407,7,0.00041649049867,3773,0.000423686308123,3545,1.14884509041e-12,3545,1.16845725562e-08,3545,45.1428571429,3545,
1408,7,0.000378370947256,3773,0.000404283092992,3773,1.00506983695e-11,3810,2.73578270942e-08,3810,42.2857142857,3773,
1409,7,0.000423321682266,3773,0.000438332036382,3773,1.02304444e-11,3810,2.82311773472e-08,3810,46.5714285714,3773,
1410,7,0.000524640008188,3870,0.000488304452744,3870,2.24419412843e-12,3870,1.39729949361e-08,3870,53.7142857143,3870,
1411,7,0.000441890969825,3765,0.000485479106376,3765,4.50830960775e-11,3443,8.28730072385e-08,3574,47.2857142857,3765,
1412,7,0.000468187154373,3765,0.000513263186319,3765,4.31305756352e-11,3880,8.33480739345e-08,3574,50.1428571429,3765,
1413,7,0.000313187828725,3866,0.000266416008319,3866,1.02623640369e-13,3866,5.48012834773e-09,3866,17.7142857143,3866,
1414,7,0.000497099353155,3870,0.000504582805606,3870,2.19768327777e-11,3624,4.88659239814e-08,3624,54.1428571429,3870,
1415,7,0.000301715563801,3880,0.000304909019204,3880,2.5203707549e-11,3880,4.88676314246e-08,3880,30.4285714286,3880,
1416,7,0.000444762662789,3574,0.000404909045131,3574,6.44024854551e-11,3550,1.01270319732e-07,3574,42.5714285714,3574,
1417,7,0.00034297420099,3880,0.00032921441789,3880,3.7431166965e-11,3632,6.60016596763e-08,3880,33.4285714286,3880,
1418,7,0.000472524794199,3765,0.000517380334385,3765,5.55069393161e-11,3632,1.00585187589e-07,3880,51.1428571429,3765,
1419,7,0.000534154119137,3765,0.000577756649877,3765,6.69668418982e-11,3734,1.18471425469e-07,3880,57.8571428571,3765,
1420,7,0.000400265921177,3624,0.00039845916534,3624,2.58843509344e-11,3443,5.01591021215e-08,3624,41.4285714286,3624,
1421,7,0.000534119659674,3765,0.000571180691536,3765,4.74439790807e-11,3734,8.68330826254e-08,3880,57.5714285714,3765,
1422,7,0.000472663716411,3911,0.00049943631822,3911,5.20096688077e-12,3911,7.30836969222e-08,3911,16.2857142857,3911,
1423,8,0.000295031103887,261,0.000273903603517,261,4.49286768015e-08,261,5.80249335361e-06,261,19.875,261,
1424,8,0.000568419641301,61,0.000529730954771,309,2.96134526055e-06,309,0.00011463888282,309,49.875,61,
1425,8,0.000541350431309,260,0.00048357034434,260,2.26017964679e-07,241,1.65788905504e-05,241,45.625,260,
1426,8,0.000537261907605,260,0.000480286826864,260,2.14714911692e-07,241,1.58698117557e-05,241,45.125,260,
1427,8,0.000410014605246,299,0.000346092275665,299,1.03319566529e-08,299,2.11679764968e-06,299,18.25,299,
1428,8,0.000395552865365,299,0.00032517078725,299,9.97147285586e-09,299,2.10235332527e-06,299,17.125,299,
1429,8,0.000436374656894,299,0.000367541626816,299,1.07473781242e-08,299,2.13073270456e-06,299,19.375,299,
1430,8,0.000293195610355,374,0.00028812734456,404,7.26583442026e-08,382,4.39791809445e-05,404,32.125,404,
1431,8,0.000509341269619,501,0.000478703994618,501,1.11274069514e-07,497,7.41447018312e-05,497,74.5,501,
1432,8,0.000496598520112,501,0.000463051694498,501,1.10904956823e-07,497,7.36517136479e-05,497,72.125,501,
1433,8,0.000463746901512,467,0.000489602190486,467,7.33992641286e-08,484,5.69956116351e-05,467,78.625,467,
1434,8,0.000220503703402,515,0.000217762045872,488,3.11564460417e-08,488,1.96306805033e-05,488,22.625,488,
1435,8,0.00027263481514,374,0.000245484601094,404,2.67257322974e-08,500,2.24490761029e-05,404,26.125,404,
1436,8,0.000516646677364,501,0.000510786484944,397,9.95402126551e-08,363,6.8187213214e-05,363,80.375,501,
1437,8,0.000515240042442,501,0.000494085554249,397,1.15678743339e-07,416,7.59940717433e-05,416,77.25,501,
1438,8,0.000501743694375,459,0.000479337427556,459,1.66450185215e-07,490,9.79937830666e-05,459,72.625,459,
1439,8,0.000458353768399,467,0.000475731795115,467,7.80788453898e-08,509,6.15770665806e-05,467,76.5,467,
1440,8,0.000394735739696,501,0.000377233884206,501,8.59666077865e-08,509,6.33600087748e-05,509,58.5,501,
1441,8,0.000578577664656,467,0.000634268754692,467,1.41079607325e-07,361,9.08244546455e-05,361,99.625,467,
1442,8,0.000501982396253,501,0.000467319962198,501,9.45083580023e-08,509,6.69870816796e-05,509,74.625,501,
1443,8,0.000349068579362,574,0.000295383328984,574,5.03804465287e-10,574,1.27922208453e-06,630,27.5,574,
1444,8,0.000277508344419,634,0.000251091387097,637,4.29457273874e-10,635,8.26274498161e-07,634,22.875,619,
1445,8,0.000600420491817,800,0.000645463048442,671,8.38317817342e-15,671,7.55977697495e-10,671,58.125,800,
1446,8,0.000519372833941,800,0.000499796185467,800,2.49287371342e-17,747,3.09615288821e-11,720,49.0,800,
1447,8,0.000478276876382,686,0.000453050032338,686,0.0,674,1.23090573498e-11,686,44.375,686,
1448,8,0.000418633751013,800,0.000399482326586,800,1.18708272068e-17,795,1.22202025653e-11,800,38.75,800,
1449,8,0.00044264256092,686,0.000424794055112,686,0.0,666,1.21123418401e-11,670,41.125,686,
1450,8,0.000401889948351,1419,0.00038933410199,1548,5.1146113687e-08,1419,1.94959375302e-05,1419,80.625,1419,
1451,8,0.000431520522158,1431,0.000387347025249,1431,4.18632369476e-08,1587,2.387072471e-05,1299,58.75,1431,
1452,8,0.000305219200456,1644,0.000232503231402,1644,3.27120521068e-08,1644,2.47502895293e-05,1644,23.375,1644,
1453,8,0.000300062695038,1660,0.000263939373557,1660,2.64459846618e-08,1660,1.45734937027e-05,1660,35.125,1660,
1454,8,0.000477559284743,1431,0.000439146028059,1431,4.02077423315e-08,1495,2.39252097493e-05,1495,64.5,1431,
1455,8,0.000346695396526,1319,0.000312691227293,1319,7.00285321438e-08,1532,6.34334924308e-05,1532,49.75,1319,
1456,8,0.000315213154454,1319,0.000287574011173,1319,4.93931957368e-08,1319,3.95944722544e-05,1319,45.875,1319,
1457,8,0.000420083348398,1620,0.000455036161895,1620,2.22091783717e-06,1620,0.000217328072967,1620,143.875,1620,
1458,8,0.000365502135353,1431,0.000315116598421,1431,3.0805094697e-08,1431,1.60570018304e-05,1431,44.75,1431,
1459,8,0.000283530209078,1391,0.000222831852917,1391,2.66006885822e-07,1391,4.99474047663e-05,1391,42.0,1391,
1460,8,0.000356382279828,1740,0.000383461895732,1740,4.44492990549e-08,1166,1.90579125046e-05,1740,73.25,1740,
1461,8,0.000314822597207,1740,0.000345443285392,1740,4.07329211055e-08,1740,1.79116937939e-05,1740,65.125,1740,
1462,8,0.000329288282393,883,0.000329211189622,883,3.19823564592e-08,883,1.51260023961e-05,883,46.0,883,
1463,8,0.000262838952219,1329,0.000166190739979,1159,3.7101912231e-07,1159,4.97219272433e-05,1159,11.125,1159,
1464,8,0.000323453294327,1740,0.000363689128951,1740,4.19185017689e-08,1740,1.88061787142e-05,1740,67.0,1740,
1465,8,0.000397285264123,1620,0.000417582972671,1620,2.18469494421e-06,1620,0.000212705394869,1620,135.125,1620,
1466,8,0.000390303258787,1495,0.000379385988654,1495,5.42849280284e-08,1178,3.70390922864e-05,1178,59.0,1495,
1467,8,0.00033963190389,1664,0.00033760483629,1664,7.47382636239e-07,1664,0.000136972863486,1664,111.125,1664,
1468,8,0.000404113372567,1757,0.000405894332972,1757,1.06735639064e-06,1757,0.000161873584194,1757,133.625,1757,
1469,8,0.000345575086287,1569,0.000377476540805,1791,4.74509109964e-06,1547,0.000264197631933,1791,113.625,1569,
1470,8,0.000286959462977,1800,0.000257387143807,1800,3.45108441025e-08,1508,2.49235813774e-05,1508,39.125,1800,
1471,8,0.000350575249736,1306,0.000334823214218,1540,4.69999018059e-08,1306,1.81870332514e-05,1306,69.5,1306,
1472,8,0.000406184776396,1757,0.000412045509886,1757,1.1192250764e-06,1757,0.000168382867449,1757,135.75,1757,
1473,8,0.000330082644886,1391,0.000331557743881,1391,7.36759851178e-07,1391,0.000129275854869,1391,105.875,1391,
1474,8,0.000390578797269,1391,0.000388708747285,1391,1.87784934577e-06,1578,0.000191878704618,1578,126.75,1391,
1475,8,0.000297999959072,1827,0.000297998596533,1827,3.82409498504e-08,1827,1.70186362141e-05,1827,56.5,1827,
1476,8,0.000388032558645,1319,0.000345231358676,1319,5.2955677406e-08,1319,4.08410050717e-05,1198,56.875,1319,
1477,8,0.000380668359855,1319,0.000338298532147,1319,6.5529704228e-08,1532,5.59112447912e-05,1532,54.625,1319,
1478,8,0.000208101518792,1764,0.000211719412357,1764,4.4827615243e-08,1178,3.05848132203e-05,1178,32.75,1764,
1479,8,0.000512485701169,1844,0.000512532316477,1844,1.47243332288e-06,1844,0.000214507189678,1844,170.875,1844,
1480,8,0.000477851049181,1844,0.00047091680326,1844,1.20882309697e-06,1844,0.000191487953645,1844,159.0,1844,
1481,8,0.000462887517328,1844,0.000462825117384,1844,1.28466124626e-06,1844,0.000198224989221,1844,154.375,1844,
1482,8,0.000534458576113,1844,0.000520164484941,1844,1.46186818829e-06,1844,0.000213334587381,1844,176.5,1844,
1483,8,0.000552444200956,1844,0.000542866020172,1844,1.54784443676e-06,1844,0.000224460496993,1844,183.125,1844,
1484,8,0.000558485655911,1844,0.000541398438284,1844,1.5052555982e-06,1844,0.000225588367405,1844,183.625,1844,
1485,8,0.00040547672363,1740,0.000412623842937,1740,4.94340445946e-08,1740,1.99455672816e-05,1740,81.125,1740,
1486,8,0.000396943218187,1743,0.000404447285717,1548,5.00168868473e-08,1743,1.99228096907e-05,1743,81.5,1743,
1487,8,0.000376051825686,1419,0.000377563326835,1548,4.97488464547e-08,1419,1.94874432531e-05,1419,77.875,1419,
1488,8,0.000376112132212,1540,0.0003546752711,1540,4.91949886489e-08,1540,1.89044787861e-05,1540,74.0,1540,
1489,8,0.000292171955651,1928,0.000281193731093,1928,0.00157133375886,1928,0.010411018384,1928,54.625,1928,
1490,8,0.000293025158422,2317,0.00026701504065,2126,0.00149430412958,2126,0.00945091449447,2126,50.875,2126,
1491,8,0.000283297944418,2317,0.000259377171097,2126,0.00146213889892,2126,0.00935516672635,2126,49.25,2126,
1492,8,0.000275168890911,2126,0.000262316973493,2126,0.00146989033996,2126,0.00975102870299,1929,50.125,2126,
1493,8,0.000251914822726,1929,0.000248682705898,1929,0.00141287973147,1929,0.00970333248292,1929,47.25,1929,
1494,8,0.000282058376036,2317,0.000267052628545,2126,0.00151837749345,2071,0.0104747836262,2071,51.25,2126,
1495,8,0.000266685290089,1907,0.000263916005537,1928,0.00147909888247,1928,0.0102161242868,1928,50.875,1928,
1496,8,0.00034623697651,2235,0.00034502178274,2235,0.0103461732136,2235,0.0474538520948,2235,108.625,2235,
1497,8,0.000350524466197,2439,0.000265913255037,2439,0.000972200199411,2439,0.00806357774855,2393,31.25,2439,
1498,8,0.000334551468395,2281,0.000335647553334,2281,0.0093571142111,2286,0.0463913421539,2281,102.875,2281,
1499,8,0.000363999504549,2281,0.000361292237917,2281,0.0105097747879,2304,0.0506792261201,2281,110.625,2281,
1500,8,0.000368319408613,2235,0.000368846229108,2235,0.0127302715664,2289,0.056055780269,2289,116.5,2235,
1501,8,0.00036257237228,2462,0.000365444075103,2462,0.0113165945823,2462,0.0558112115718,2463,114.0,2462,
1502,8,0.000257580747014,2242,0.000266924450951,2242,0.00391806410098,2242,0.0233707621097,2242,63.625,2242,
1503,8,0.000333503285396,2422,0.000335807360494,2460,0.0094753986322,2422,0.046108496943,2422,104.0,2460,
1504,8,0.000387764455283,2337,0.000406964402249,2337,0.0141835716645,2337,0.0635084154184,2245,126.125,2337,
1505,8,0.000378659580636,2337,0.000371836079152,2337,0.0149141885984,2337,0.0620176606694,2337,118.0,2337,
1506,8,0.000365176715557,2337,0.000357270911361,2337,0.0131078256022,2337,0.0558015993997,2337,113.0,2337,
1507,8,0.000425970561484,2547,0.000425976905949,2494,0.0841848905717,2494,0.152793056773,2494,146.625,2494,
1508,8,0.000198473392629,2337,0.000211253997281,2337,0.00451025420431,2337,0.026676405769,2337,55.125,2337,
1509,8,0.000346937178115,2547,0.000350332177747,2547,0.00981950216568,2547,0.04816667009,2547,107.375,2547,
1510,8,0.000286747796317,1928,0.000279979363592,1928,0.00218351261949,1910,0.0132483226422,1910,57.75,1910,
1511,8,0.000416667238202,2337,0.000401217714793,2337,0.0150044628163,2337,0.063996508485,2337,129.0,2337,
1512,8,0.000305126255529,2560,0.000322344518041,2560,0.726674148359,2560,0.70774307979,2560,163.5,2560,
1513,8,0.000293860281454,2560,0.000308591647878,2560,0.707082820826,2560,0.690571948871,2560,157.625,2560,
1514,8,0.000288356018151,2317,0.000264965150328,2317,0.00149226945252,2317,0.00950048059645,2317,50.5,2317,
1515,8,0.000350606501417,2547,0.000364411116031,2236,0.0104630136247,2547,0.0487248537143,2236,108.375,2547,
1516,8,0.000263459118502,2242,0.000279619434101,2242,0.00428302661255,2242,0.0264401240173,2242,66.5,2242,
1517,8,0.000252025105332,2591,0.00025739816273,2591,0.00350918089577,2591,0.0223270491219,2591,60.5,2591,
1518,8,0.000300107586002,2317,0.000271370401966,2317,0.00151180052276,2317,0.00940257959193,2317,51.625,2317,
1519,8,0.000292655436743,2317,0.000266873605147,2317,0.00149785019701,2317,0.00945698569134,2317,50.875,2317,
1520,8,0.000302146744989,2317,0.00027473845341,2317,0.00154060022619,2317,0.00964037702591,2317,52.75,2317,
1521,8,0.000267853568646,1951,0.000246127744014,1951,0.00136360902143,1951,0.00893340160458,1951,45.5,1951,
1522,8,0.00038553019933,2337,0.000382743232643,2337,0.0138416164787,2337,0.0598803967859,2337,121.0,2337,
1523,8,0.000264275319418,2599,0.000179132512363,2571,0.000944820611091,2571,0.0110692472159,2571,18.25,2354,
1524,8,0.000259996172812,2599,0.000177376349143,2571,0.000941252879244,2571,0.011074512612,2571,18.125,2354,
1525,8,0.000334905946017,2735,0.000341379289225,2735,5.01293162115e-11,2735,2.34792583263e-07,2735,67.0,2735,
1526,8,0.000437015091332,3047,0.000450070301046,3047,5.41965823623e-10,3047,7.12667065812e-07,3047,75.75,3047,
1527,8,0.000326648146116,2788,0.000333181626646,2788,5.06165721204e-11,2788,2.37743713436e-07,2788,67.125,2788,
1528,8,0.000450738433082,2899,0.000433593246246,2899,4.59526976624e-10,3114,5.42735154025e-07,2967,60.375,2899,
1529,8,0.000203227977198,2949,0.000179455942982,2949,1.11999672908e-10,2949,2.36123020653e-07,2949,19.375,2949,
1530,8,0.000561460045213,3047,0.000557339907067,3047,5.59258086105e-10,3047,7.60980038924e-07,3047,96.25,3047,
1531,8,0.000440711900666,2967,0.000406551602792,3100,5.51725622453e-10,3239,5.93019334054e-07,2967,55.25,3100,
1532,8,0.000266698871111,3143,0.00028948910069,3143,4.2220866663e-11,3143,2.32001506942e-07,3143,41.0,3143,
1533,8,0.000521852966456,3235,0.000461952847183,3235,1.1163838725e-10,3146,3.85794194492e-07,3146,81.875,3235,
1534,8,0.000277532625947,3304,0.000285463858075,3304,4.51781888651e-11,3304,2.3663538502e-07,3304,44.125,3304,
1535,8,0.000281433272697,3304,0.000290434303296,3304,4.50490663163e-11,3304,2.36856831914e-07,3304,45.125,3304,
1536,8,0.000442817496919,3307,0.000431448565195,3307,6.60637364977e-11,3307,2.77071368778e-07,3307,91.75,3307,
1537,8,0.000417195087879,3307,0.000391598502634,3307,6.33274657174e-11,3307,2.66710875879e-07,3307,83.875,3307,
1538,8,0.000455733536078,2899,0.000420143284596,2899,4.37562484758e-10,3114,5.30446907303e-07,2967,57.625,2899,
1539,8,0.000354279848884,3200,0.00030366347221,3200,4.98421858301e-11,2813,2.28599215809e-07,2813,37.625,3200,
1540,8,0.000368039306092,3200,0.000336096954298,3200,4.7067550673e-10,3329,6.34744792498e-07,3329,43.375,3200,
1541,8,0.000382854681902,3264,0.000381955071569,3264,2.52608344465e-10,3057,7.05081163612e-07,3057,63.125,3264,
